ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
110204,JUNIN,CONCEPCION,COMAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,PEDRO,VASQUEZ,MEZA,M
110204,JUNIN,CONCEPCION,COMAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,RAMON NONATO DE LA,O,CAMARENA,M
110204,JUNIN,CONCEPCION,COMAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,ELIANA GUISELA,VILCHEZ,ARROYO,F
110204,JUNIN,CONCEPCION,COMAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,GLADIS ELFAS,MERCADO,BUENDIA,F
110204,JUNIN,CONCEPCION,COMAS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,HUGO ROMULO,BUENDIA,PONCE,M
110204,JUNIN,CONCEPCION,COMAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,EDMUNDO JHONY,IGUAVIL,TORRES,M
110204,JUNIN,CONCEPCION,COMAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,HERNAN JESUS,QUINTO,VASQUEZ,M
110204,JUNIN,CONCEPCION,COMAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,FLORIANO,NOYA,AVILA,M
110204,JUNIN,CONCEPCION,COMAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NELLY FIDELINA,VILCHEZ,AYALA,F
110204,JUNIN,CONCEPCION,COMAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,CECILIA CAROLA,SALAZAR,CONTRERAS,F
110205,JUNIN,CONCEPCION,COCHAS,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",ALCALDE DISTRITAL,WILLIAMS JOSE,MARAVI,LIZARRAGA,M
110205,JUNIN,CONCEPCION,COCHAS,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,HUGO EDGAR,LOROÑA,MEZA,M
110205,JUNIN,CONCEPCION,COCHAS,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,ENRIQUE FELIX,MONTERO,ALIAGA,M
110205,JUNIN,CONCEPCION,COCHAS,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,EMELY MILENA,FLORES,VELASQUEZ,F
110205,JUNIN,CONCEPCION,COCHAS,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,SIXTO FORTUNATO,CHIHUAN,SANCHEZ,M
110205,JUNIN,CONCEPCION,COCHAS,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,NATALIA SILVIA,LINO,LIZARRAGA,F
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,WILSON LUIS,MUÑOZ,MEZA,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,CIRILO ALEJANDRO,DELAO,MARAVI,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,EUDOSIO JULIAN,APARICIO,CORDOVA,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,MELVA MARUJA,ORIHUELA,RODRIGUEZ,F
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,GAUDENCIO TEODOMIRO,HURTADO,TAPIA,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,BICQUETT BLITT,HUAYLINOS,BARTOLO,M
110205,JUNIN,CONCEPCION,COCHAS,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,ELMER ANIBAL,LEON,MERCADO,M
110205,JUNIN,CONCEPCION,COCHAS,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,QUERINO,PAEZ,PEÑA,M
110205,JUNIN,CONCEPCION,COCHAS,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,DAMIAN ANGEL,MISARI,VELIZ,M
110205,JUNIN,CONCEPCION,COCHAS,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,TEODOLINDA ULDA VASQUEZ,LIZARRAGA,DE ALIAGA,F
110205,JUNIN,CONCEPCION,COCHAS,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,HENRY JAMES,CALDERON,HURTADO,M
110205,JUNIN,CONCEPCION,COCHAS,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,KETTY MERCEDES,BARJA,LIZARRAGA,F
110205,JUNIN,CONCEPCION,COCHAS,FUERZA 2011,ALCALDE DISTRITAL,FELIX PEDRO,MARAVI,CAJA,M
110205,JUNIN,CONCEPCION,COCHAS,FUERZA 2011,REGIDOR DISTRITAL,OSCAR HORACIO,QUISPE,ORIHUELA,M
110205,JUNIN,CONCEPCION,COCHAS,FUERZA 2011,REGIDOR DISTRITAL,BLANCA ADELAYDA,PACHECO,GONZALES,F
110205,JUNIN,CONCEPCION,COCHAS,FUERZA 2011,REGIDOR DISTRITAL,LUSMILA DIONICIA,SALAZAR,MARAVI,F
110205,JUNIN,CONCEPCION,COCHAS,FUERZA 2011,REGIDOR DISTRITAL,BIXEN,CHIHUAN,CAJA,M
110205,JUNIN,CONCEPCION,COCHAS,FUERZA 2011,REGIDOR DISTRITAL,VICENTE SABINO,HUAYLINOS,PARADO,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,JULIO ALCIVIADES,ALIAGA,MARAVI,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,BELEALDO NEREO,MUÑOZ,ROMERO,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,MIRIAM NELLY,MARAVI,VELIZ,F
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,SILVER JUAN,ZARATE,MUÑOZ,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,OSWALDO MARINO,RAMOS,MARTINEZ,M
110205,JUNIN,CONCEPCION,COCHAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,REGIDOR DISTRITAL,BETZEN DARMIT,PACHECO,MARTINEZ,M
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ABRAHAM,ESCOBAR,VASQUEZ,M
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JUVENCIO FLAVIO,TORRES,MEZA,M
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JULIAN BENIGNO,VASQUEZ,PARDAVE,M
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MARIA MAXIMA,VARILLAS,BASILIO,F
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,SAUL ROMULO,MEZA,PEÑA,M
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ALBINA MAGALI,MEZA,MARAVI,F
110205,JUNIN,CONCEPCION,COCHAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,LIONEL,BELZUSARRI,UNTIVEROS,M
110205,JUNIN,CONCEPCION,COCHAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,CAROLIN MESIAS,GONZALES,ORIHUELA,F
110205,JUNIN,CONCEPCION,COCHAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,CARLOS CLERIO,CAJA,DE LA CRUZ,M
110205,JUNIN,CONCEPCION,COCHAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,PABLO RUBEN,MARAVI,TOLENTINO,M
110205,JUNIN,CONCEPCION,COCHAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,YESSICA MARIBEL,LOROÑA,RONCAL,F
110205,JUNIN,CONCEPCION,COCHAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,BETTY MARLENY,SANCHEZ,CAJA,F
110206,JUNIN,CONCEPCION,CHAMBARA,FUERZA 2011,ALCALDE DISTRITAL,HILARION RAUL,RIVERA,LAZO,M
110206,JUNIN,CONCEPCION,CHAMBARA,FUERZA 2011,REGIDOR DISTRITAL,ASENCION,MARCALAYA,QUINTO,M
110206,JUNIN,CONCEPCION,CHAMBARA,FUERZA 2011,REGIDOR DISTRITAL,GUILMAR EUGENIO,PAREDES,MEDINA,M
110206,JUNIN,CONCEPCION,CHAMBARA,FUERZA 2011,REGIDOR DISTRITAL,SOSIMO DEODULO,MUCHA,DE LA CRUZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,FUERZA 2011,REGIDOR DISTRITAL,ZORAIDA,ASTETE,CHUCOS,F
110206,JUNIN,CONCEPCION,CHAMBARA,FUERZA 2011,REGIDOR DISTRITAL,JULY SONIA,DAMIAN,CHUCOS,M
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,ABILIO CIRO,CHUCOS,GRANDE,M
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,AMADEO,AQUINO,ORTIZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,GENARO CRISTOBAL,VERA,PAREDEZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,JUAN EUSTROPIO DE LA,CRUZ,AQUINO,M
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,CIRIA,QUISPE,DE LA CRUZ,F
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,ANA,HUAMAN,COCHACHI,F
110206,JUNIN,CONCEPCION,CHAMBARA,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",ALCALDE DISTRITAL,GREGORIA,BAQUERIZO,DIAZ,F
110206,JUNIN,CONCEPCION,CHAMBARA,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,FLUMENCIO VICENTE,MORALES,FERNANDEZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,ALICIA,POMA,VILCHEZ,F
110206,JUNIN,CONCEPCION,CHAMBARA,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,AMADOR,QUINTO,MARCALAYA,M
110206,JUNIN,CONCEPCION,CHAMBARA,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,NANCY PAULINA,CASAS,TAZA,F
110206,JUNIN,CONCEPCION,CHAMBARA,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,CINTHIA PILAR,DIAZ,ARCOS,F
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,EDGARDO,GARAY,VILCHEZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,HEREO,HILARIO,MARQUEZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,GIL ABAD,ROJAS,QUISPE,M
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,JUVENCIO,QUINTO,DIAZ,M
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,ELIZABETH LILIANA,GARAY,CASAS,F
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,FABIOLA PAMELA,VILCHEZ,AQUINO,F
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,WILFREDO,HUAMAN,ALVIA,M
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,MAGNO BERNABE,ROJAS,QUISPE,M
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,ASUNCION VICTOR,GARAY,BAQUERIZO,M
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,YOLINDA,TAZA,DE LA CRUZ,F
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,ETHEL,FERNANDEZ,CASTRO,F
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,YOVANA,AQUINO,OYOLA,F
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,RAFAEL FERNANDO DE LA,CRUZ,MELGAR,M
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,EVIDIO FORTUNATO,AQUINO,ARANA,M
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ROMUALDO,FERNANDEZ,DAVILA,M
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,GINA,DIAZ,MORALES,F
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,HECTOR,TAZA,MOLINA,M
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NURIA MONICA,DIAZ,REYES,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,ADAN EDGAR,VASQUEZ,NINANYA,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,JULIA JUSTINA,ALVARADO,TOLENTINO,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,WILSON DIOGENES,MIZARI,NINANYA,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,DAVID ELIAS,ORTIZ,HINOSTROZA,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,LEONELA MONICA DE LA,CRUZ,RODRIGUEZ,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,DAVID ELIAS,LIZARRAGA,TORPOCO,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PERU POSIBLE,ALCALDE DISTRITAL,HECTOR,MANTARI,BENDEZU,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PERU POSIBLE,REGIDOR DISTRITAL,SOLINDA NELLY SALAZAR,HINOSTROZA,DE ANDRADE,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PERU POSIBLE,REGIDOR DISTRITAL,LUZ MARIA DE LA,CRUZ,POMA,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PERU POSIBLE,REGIDOR DISTRITAL,FLOR ANGELICA,SANABRIA,SOTO,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PERU POSIBLE,REGIDOR DISTRITAL,MICHAEL NILTON,LAURA,CENTENO,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PERU POSIBLE,REGIDOR DISTRITAL,ROLANDO TOMAS,LAUREANO,DE LA CRUZ,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",ALCALDE DISTRITAL,CELIA DORA,LAUREANO,ANDRADE,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,CLEMENTE DOGMA,TOLENTINO,BASILIO,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,BETTY DE LA,CRUZ,BENDEZU,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,EDGARDO RUBEN,LAUREANO,GOMEZ,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,CESAR CONSTANTINO,ANDRADE,BENDEZU,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,NORMA,LICAPA,LLANTOY,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FUERZA 2011,ALCALDE DISTRITAL,HECTOR CIPRIANO,PAREDES,ROBLES,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FUERZA 2011,REGIDOR DISTRITAL,WILMER WIDO,HINOSTROZA,DE LA CRUZ,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FUERZA 2011,REGIDOR DISTRITAL,FRANCISCO,DUARTE,ZUÑIGA,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FUERZA 2011,REGIDOR DISTRITAL,CLAUDIA GERTRUDIS DE LA,CRUZ,HINOSTROZA,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FUERZA 2011,REGIDOR DISTRITAL,MARCELO DE LA,CRUZ,VELI,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FUERZA 2011,REGIDOR DISTRITAL,JUDITH ERIKA,BENITES,DE LA CRUZ,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,NICIANCENO WENCESLAO,LAURA,RIOS,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,LUCIO PEDRO,INGA,MANTARI,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,ELIO DENIS DE LA,CRUZ,GONZALES,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,ISABEL,TOLENTINO,RODRIGUEZ,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,RAQUEL LUZ,POMA,ROJAS,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,CIRILO JESUS,LAUREANO,MANTARI,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,ANGEL YTALO,CAMPEAN,TORPOCO,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,ZENON JEREMIAS,LAURA,SARMIENTO,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,CLIELIA SONIA,MUÑOZ,BENDEZU,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,YUDITH LOURDES,PAYANO,DE LA CRUZ,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,ALICIO ADRIAN,LAUREANO,INGA,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REGIONAL JUNIN SOSTENIBLE,REGIDOR DISTRITAL,MERY NANCY,NINANYA,MANTARI,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JOSE PEDRO,BENDEZU,SARMIENTO,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MARLENE NILDA,SALAZAR,VASQUEZ,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,BETSABE,PAYANO,QUINTO,F
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ROBER OSCAR,LAUREANO,CERRON,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,IGNACIO DANIEL,INGA,BENDEZU,M
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ALINA ANTONIA,VELI,ALCANTARA,F
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,JOSE CARLOS,INGA,CERRON,M
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,FLORENCIO PEDRO,LAZO,CHUCOS,M
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,LUIS ALCIDES,TOVAR,TICSE,M
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,VICENTA VICTORIA COCHACHI,AVILA,DE ROJAS,F
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,JENNY ARMINDA,LAURA,HURTADO,F
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA,REGIDOR DISTRITAL,OLGA,PIÑAS,PEINADO,F
110208,JUNIN,CONCEPCION,MANZANARES,FUERZA 2011,ALCALDE DISTRITAL,BUENAVENTURA RUBEN,ORTIZ,ORTIZ,M
110208,JUNIN,CONCEPCION,MANZANARES,FUERZA 2011,REGIDOR DISTRITAL,CARMEN ROSA,GARAGATTI,GUTIERREZ,F
110208,JUNIN,CONCEPCION,MANZANARES,FUERZA 2011,REGIDOR DISTRITAL,ELY PABLO,MOSQUERA,CASALLO,M
110208,JUNIN,CONCEPCION,MANZANARES,FUERZA 2011,REGIDOR DISTRITAL,JAVIER,VILCHEZ,LAURA,M
110208,JUNIN,CONCEPCION,MANZANARES,FUERZA 2011,REGIDOR DISTRITAL,ISABEL,HUAMAN,CASTRO,F
110208,JUNIN,CONCEPCION,MANZANARES,FUERZA 2011,REGIDOR DISTRITAL,ZULMA EDITH,COCHACHI,CASTRO,F
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,EDISON ZOSIMO,BRAVO,LAURA,M
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,ESTEBAN NICANOR,CASTRO,AQUINO,M
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,WALTER SEBASTIAN,CHUQUICHAICO,LAZO,M
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,ADA ESTHER,PAZCE,LAZO,F
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,JOSE LUIS DE LA,FE,AQUINO,M
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,REGIDOR DISTRITAL,ERIKA,HUAMAN,TAPIA,F
110208,JUNIN,CONCEPCION,MANZANARES,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",ALCALDE DISTRITAL,YEMER VICTOR,MOSQUERA,LAUREANO,M
110208,JUNIN,CONCEPCION,MANZANARES,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,EDER SAENZ,ORTIZ,YARANGA,M
110208,JUNIN,CONCEPCION,MANZANARES,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,EMMA VILCHEZ,CERRON,DE LAZO,F
110208,JUNIN,CONCEPCION,MANZANARES,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,ROXANA SANDY,HUAMAN,ALIAGA,F
110208,JUNIN,CONCEPCION,MANZANARES,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",REGIDOR DISTRITAL,MARITZA ROSARIO,CHUCOS,CANCHUMANYA,F
