ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
090409,HUANUCO,HUAMALIES,PUÑOS,VAMOS PERU,ALCALDE DISTRITAL,WILDER,CAPCHA,SERNA,M
090409,HUANUCO,HUAMALIES,PUÑOS,VAMOS PERU,REGIDOR DISTRITAL,MACARIO,BARRERA,CEFERINO,M
090409,HUANUCO,HUAMALIES,PUÑOS,VAMOS PERU,REGIDOR DISTRITAL,SATURNINO ERNESTO,ASIS,CARHUAPOMA,M
090409,HUANUCO,HUAMALIES,PUÑOS,VAMOS PERU,REGIDOR DISTRITAL,CARLOS,HUANCA,RAYMUNDO,M
090409,HUANUCO,HUAMALIES,PUÑOS,VAMOS PERU,REGIDOR DISTRITAL,INES,QUISPE,FRANCISCO,F
090409,HUANUCO,HUAMALIES,PUÑOS,VAMOS PERU,REGIDOR DISTRITAL,VERONICA,CAQUI,CARHUAPOMA,F
090410,HUANUCO,HUAMALIES,SINGA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,ALCALDE DISTRITAL,PEDRO CELESTINO,COLLAZOS,VILLAVICENCIO,M
090410,HUANUCO,HUAMALIES,SINGA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,ROBERTO,COLLAZOS,JERONIMO,M
090410,HUANUCO,HUAMALIES,SINGA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,CRISTIAN TORIBIO,VALDIVIA,ROSALES,M
090410,HUANUCO,HUAMALIES,SINGA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,MIGUEL ANGEL,JAIMES,CALIXTO,M
090410,HUANUCO,HUAMALIES,SINGA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,LIDA FLORMILA,QUIÑONES,TARAZONA,F
090410,HUANUCO,HUAMALIES,SINGA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,SILVIA,ROJAS,JACINTO,F
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO INTEGRACION DESCENTRALISTA,ALCALDE DISTRITAL,HENRY,VILLAVICENCIO,BARDALES,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,JORGE CANCIO,BAZAN,MIGUEL,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,NOEMI,ORTIZ,CANDUELAS,F
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,RAFAEL,APONTE,GUZMAN,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,MARIANO,FERNANDEZ,VILLAVICENCIO,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,ROXANA ANTONIA,ESCALANTE,SALAS,F
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,PEDRO ALBERTO,INOCENTE,CONTRERAS,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,ZUCKER MANOLO,ROJAS,SOLIS,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,JHENNY MARLENE,ROMERO,DAZA,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,MEGLIN,SANTOS,GARRIDO,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,WAGNER,APONTE,OCHOA,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,MAGDALENA MICAELA,SALAS,ALARCON,F
090410,HUANUCO,HUAMALIES,SINGA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ALEJANDRO,SOLIZ,ASENCIOS,M
090410,HUANUCO,HUAMALIES,SINGA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ORLANDO,MORENO,MUÑOZ,M
090410,HUANUCO,HUAMALIES,SINGA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,EMILDA,APONTE,JAIMES,F
090410,HUANUCO,HUAMALIES,SINGA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MARCELINO,APONTE,COLLAZOS,M
090410,HUANUCO,HUAMALIES,SINGA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,YAIMI,NEIRA,DAZA,F
090410,HUANUCO,HUAMALIES,SINGA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MARIA CARMELITA DE LA,O,ALARCON,F
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,ALCALDE DISTRITAL,NOEL,COLLAZOS,ALARCON,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,JUAN,VILLAVICENCIO,VILLADEZA,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,TITO,MORENO,SOLIS,M
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,CARMEN ANGELICA,BAZAN,ESPINOZA,F
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,FABIOLA,BAZAN,RIOS,F
090410,HUANUCO,HUAMALIES,SINGA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,ABEL,SOTO,ALVAREZ,M
090410,HUANUCO,HUAMALIES,SINGA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,CUSTODIO,SANCHEZ,TORRES,M
090410,HUANUCO,HUAMALIES,SINGA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,RAYDA GLORIA,COLLAZOS,TREJO,F
090410,HUANUCO,HUAMALIES,SINGA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,LORENZO,SANTOS,ESPINOZA,M
090410,HUANUCO,HUAMALIES,SINGA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,REDUCIENDO ESCALANTE DE,LA,O,M
090410,HUANUCO,HUAMALIES,SINGA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,UBALDO VICTORIANO,VIDAL,BAZAN,M
090410,HUANUCO,HUAMALIES,SINGA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ELIZABETH DEVORA,ORTIZ,BRAVO,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,ALCALDE DISTRITAL,ESTANISLAO TEODORO,ROMERO,ORTIZ,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,CARLOS,INGA,IBARRA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,GUILLERMO,JAPA,SANCHEZ,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,GREGORIA,MALLQUI,ORTIZ,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,VALERIANO LEONCIO,MORALES,LASTRA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,ROSMERINA,FERNANDEZ,MELGAREJO,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,SOFONIAS HERIBERTO,GUTIERREZ,ANTONIO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,JUAN,CIERTO,MELGAREJO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,CHAVELA,ESPINOZA,CIERTO,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,MARCO,MELENDEZ,RAMIREZ,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,GOMER,PARDO,VALENTIN,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,INGRYD GIOMYRA,CIERTO,NOLASCO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ELISEO,AMANTE,SANCHEZ,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MELCHOR,CARRASCO,IBARRA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JACINTO,SALGADO,BARRIONUEVO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,NESTOR BENEDICTO,RODRIGUEZ,BARDALES,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ZIETTA ARMINDA,ESPINOZA,GUILLEN,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ERICA,CIENFUEGOS,RAMIREZ,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,ALCALDE DISTRITAL,ORIOL AMOS,ECHEVARRIA,CARRILLO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,FERNANDO AGUSTIN,VEGA,IBARRA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,LUCIO,ROMERO,CARRASCO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,NICANOR,GUIBARRA,ONOFRE,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,ANTIDIOSA,CIERTO,ESPINOZA,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,GADY GEMALI,CORREA,CLAUDIO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO INTEGRACION DESCENTRALISTA,ALCALDE DISTRITAL,ALEMBERTH,PEÑA,TARAZONA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,MACEDONIO,SANCHEZ,PALACIOS,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,ALBERTO,ESPINOZA,TELLO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,MOISES,MENDOZA,ROJAS,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,TEREZA MARIA,GOMEZ,SANCHEZ,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,ONECIMA,AVALOS,RAMIREZ,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,VAMOS PERU,ALCALDE DISTRITAL,LUIS ARMANDO,AQUILINO,HUANCA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,VAMOS PERU,REGIDOR DISTRITAL,ARTEMIO,CONDOR,TOCTO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,VAMOS PERU,REGIDOR DISTRITAL,WILLIAM FELIX,ESPINOZA,BALDEON,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,VAMOS PERU,REGIDOR DISTRITAL,ROSARIA SUSANA,ESQUIVEL,VILLANUEVA,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,VAMOS PERU,REGIDOR DISTRITAL,AMADEO MAURICIO,SOTO,MARTEL,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,VAMOS PERU,REGIDOR DISTRITAL,YESICA,MORALES,RAMIREZ,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,ACCION POPULAR,ALCALDE DISTRITAL,HILMAN RODRIGO,FALCON,MEDINA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,ACCION POPULAR,REGIDOR DISTRITAL,COOPER FORTUNATO,BARRIONUEVO,ATENCIA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,ACCION POPULAR,REGIDOR DISTRITAL,HECTOR ALIPIO,ESPINOZA,MELENDEZ,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,ACCION POPULAR,REGIDOR DISTRITAL,BELEN CARMELITA,AVALOS,ROSALES,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,ACCION POPULAR,REGIDOR DISTRITAL,HIPOLITO,MARTICORENA,SANCHEZ,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,ACCION POPULAR,REGIDOR DISTRITAL,GLADIS,APONTE,JARA,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,AUTENTICO REGIONAL,ALCALDE DISTRITAL,NINCOL,APONTE,SUDARIO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AUTENTICO REGIONAL,REGIDOR DISTRITAL,JOSIAS,PEÑA,BARRIONUEVO,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AUTENTICO REGIONAL,REGIDOR DISTRITAL,MIGDONIO,IBARRA,GUIBARRA,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AUTENTICO REGIONAL,REGIDOR DISTRITAL,CELIA,SANCHEZ,ANTONIO,F
090411,HUANUCO,HUAMALIES,TANTAMAYO,AUTENTICO REGIONAL,REGIDOR DISTRITAL,ANDRES,ROMERO,MENECES,M
090411,HUANUCO,HUAMALIES,TANTAMAYO,AUTENTICO REGIONAL,REGIDOR DISTRITAL,LILIANA,RAMIREZ,OLIVEROZ,F
090502,HUANUCO,MARAÑON,CHOLON,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,ALCALDE DISTRITAL,MOISES GRIMALDO,GONZALES,ANTONIO,M
090502,HUANUCO,MARAÑON,CHOLON,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,NICANOR EVARISTO,OBISPO,BAUTISTA,M
090502,HUANUCO,MARAÑON,CHOLON,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,MARIA,LOAIZA,DELGADO,F
090502,HUANUCO,MARAÑON,CHOLON,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,SANTOS CIRIACO,CRESPIN,VELA,M
090502,HUANUCO,MARAÑON,CHOLON,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,SANTOS ENRRIQUE,HERRERA,ROJAS,M
090502,HUANUCO,MARAÑON,CHOLON,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,ELENA,CUZQUE,TAPIA,F
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,ALCALDE DISTRITAL,MIGUEL,HERRADA,MORALES,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,LEOCADIO,OLIVA,PALOMINO,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,PABLO,LECCA,MARREROS,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,SHANIBETH SHAMILA,VICENTE,CALDAS,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,SERAFIN JULIO,AGUIRRE,PEREZ,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,SENA,PEÑA,ESPINOZA,F
090502,HUANUCO,MARAÑON,CHOLON,AUTENTICO REGIONAL,ALCALDE DISTRITAL,ARTEMIO,MIRANDA,DAVILA,M
090502,HUANUCO,MARAÑON,CHOLON,AUTENTICO REGIONAL,REGIDOR DISTRITAL,ALEX WINSTON,HERRERA,SOTO,M
090502,HUANUCO,MARAÑON,CHOLON,AUTENTICO REGIONAL,REGIDOR DISTRITAL,CLAIRE JARLET,RENGIFO,DIAZ,F
090502,HUANUCO,MARAÑON,CHOLON,AUTENTICO REGIONAL,REGIDOR DISTRITAL,GUILLERMO JUAN,HERRERA,TELLO,M
090502,HUANUCO,MARAÑON,CHOLON,AUTENTICO REGIONAL,REGIDOR DISTRITAL,RUPERTO SEGUNDO,ANGULO,GUERRA,M
090502,HUANUCO,MARAÑON,CHOLON,AUTENTICO REGIONAL,REGIDOR DISTRITAL,EVA TABITA,TUESTA,RENGIFO,F
090502,HUANUCO,MARAÑON,CHOLON,PERU POSIBLE,ALCALDE DISTRITAL,ULISES,ESPINOZA,ALVARADO,M
090502,HUANUCO,MARAÑON,CHOLON,PERU POSIBLE,REGIDOR DISTRITAL,ANGEL,VASQUEZ,GUERRERO,M
090502,HUANUCO,MARAÑON,CHOLON,PERU POSIBLE,REGIDOR DISTRITAL,SANDRO,PAREDES,GARAY,M
090502,HUANUCO,MARAÑON,CHOLON,PERU POSIBLE,REGIDOR DISTRITAL,NARCISO TEODOCIO,IZQUIERDO,OLORTEGUI,M
090502,HUANUCO,MARAÑON,CHOLON,PERU POSIBLE,REGIDOR DISTRITAL,ANNETH,LOPEZ,SOPLIN,M
090502,HUANUCO,MARAÑON,CHOLON,PERU POSIBLE,REGIDOR DISTRITAL,SONIA NORMA,PAREDES,VIERA,F
090502,HUANUCO,MARAÑON,CHOLON,ACCION POPULAR,ALCALDE DISTRITAL,AUGUSTO,ARAUJO,SATALAYA,M
090502,HUANUCO,MARAÑON,CHOLON,ACCION POPULAR,REGIDOR DISTRITAL,PABLO,HUAMAN,ALEJANDRIA,M
090502,HUANUCO,MARAÑON,CHOLON,ACCION POPULAR,REGIDOR DISTRITAL,RODRIGO GRECO,FERNANDEZ,FERNANDEZ,M
090502,HUANUCO,MARAÑON,CHOLON,ACCION POPULAR,REGIDOR DISTRITAL,ANIBAL,MORENO,ALVINO,M
090502,HUANUCO,MARAÑON,CHOLON,ACCION POPULAR,REGIDOR DISTRITAL,DALIA SONIA,CIPRIANO,CAYETANO,F
090502,HUANUCO,MARAÑON,CHOLON,ACCION POPULAR,REGIDOR DISTRITAL,MILY SARA,SEVILLANO,MALDONADO,F
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,ALCALDE DISTRITAL,EVER WENSESLAO,MEDINA,MORALES,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,EMNEGARDO,GUERRA,PINEDO,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,LORENZO,GARCIA,FLORES,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,DENIS DIANA,SANCHEZ,REYNOSO,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,DELINA DIMARES,PONTE,ZEBALLOS,F
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,REGIDOR DISTRITAL,MARY ISABEL,CESPEDES,CARHUAPOMA,F
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INTEGRACION DESCENTRALISTA,ALCALDE DISTRITAL,JOSE LUIS,LEIVA,ESTELA,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,TITO,BAUTISTA,CORTES,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,HEINZ RONALD,OSORIO,PALACIOS,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,MERENCIANA,TAPIA,HERRERA,F
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,DEMETRIO,FERNANDEZ,MUÑOZ,M
090502,HUANUCO,MARAÑON,CHOLON,MOVIMIENTO INTEGRACION DESCENTRALISTA,REGIDOR DISTRITAL,MARCELINA BAUTISTA,DE,OLIVARES,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,ALCALDE DISTRITAL,JUAN FELIPE,ROJAS,MERGILDO,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,WILMER CLOBALDO,HUAYANAY,MATTA,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,BALBINO,TORIBIO,SIFUENTES,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,NELZON,FELIX,PINEDO,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,LUCINDA OLEGARIA,SOLANO,LIMAS,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,REGIDOR DISTRITAL,AGRIPINA,FRANCISCO,VEGA,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,ALCALDE DISTRITAL,EUSEBIO,SOLANO,MATTOS,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,CELESTRINO,CRUZ,SOLANO,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,EDGAR,LARIANCO,CALDAS,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,ROLANDO ALFREDO,OLORTEGUI,SILVA,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,URFA,CORZO,CASTILLO,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,REGIDOR DISTRITAL,LEUTERIA CESARIA,PANTOJA,HERRERA,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PERU POSIBLE,ALCALDE DISTRITAL,PUBLIO EPIFANIO,ESPINOZA,MINAYA,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PERU POSIBLE,REGIDOR DISTRITAL,TEOBALDO MAXIMO,LIMAS,SIFUENTES,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PERU POSIBLE,REGIDOR DISTRITAL,MARCELO,TARAZONA,SIFUENTES,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PERU POSIBLE,REGIDOR DISTRITAL,NINFA,VEGA,LARIANCO,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PERU POSIBLE,REGIDOR DISTRITAL,VIOLETA LORENZA,LIMAS,ESPINOZA,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PERU POSIBLE,REGIDOR DISTRITAL,LEOMER,PINEDO,MARCHINO,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,TEOFILO JACINTO,SOLANO,NUÑEZ,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MELANIO,SALCEDO,VIDAL,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,LISBETH MARBELLA,ASENCIOS,LEON,F
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,LEONIDAS NESEDORIO,JUAREZ,BONIFACIO,M
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,FELICIAN,JARAMILLO,GAMARRA,M
