ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,ALCALDE DISTRITAL,FILOMON,ESPARZA,JUAREZ,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,REGIDOR DISTRITAL,SANTIAGO JUSTINO,HERMOSO,RODRIGUEZ,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,REGIDOR DISTRITAL,ELVER,RODRIGUEZ,VILLAJUAN,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,REGIDOR DISTRITAL,WILI SHOLTON,GAMARRA,CUBOS,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,REGIDOR DISTRITAL,FILOMENA ORFELINDA,ACUÑA,JARA,F
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,REGIDOR DISTRITAL,MEDALINDA,RAMOS,PINEDO,F
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,JOSE,ESPINOZA,VEGA,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,LORENZO,PINO,DEXTRE,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,SANTIAGO,ACUÑA,PANIAGUA,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,EFROSINA,TARAZONA,CESPEDES,F
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,VICTOR,MIGUEL,PINEDO,M
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,RUFELDA,VERAMENDI,BRAVO,F
091002,HUANUCO,LAURICOCHA,BAÑOS,UNION POR EL PERU,ALCALDE DISTRITAL,MANUEL LOLO,GAMARRA,ESPINOZA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,UNION POR EL PERU,REGIDOR DISTRITAL,MARTIN VIDAL,ESPINOZA,ESPINOZA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,UNION POR EL PERU,REGIDOR DISTRITAL,HAYDEE LOURDES,MATOS,SANTIAGO,F
091002,HUANUCO,LAURICOCHA,BAÑOS,UNION POR EL PERU,REGIDOR DISTRITAL,JAVIER OSCAR,ROMERO,GONZALES,M
091002,HUANUCO,LAURICOCHA,BAÑOS,UNION POR EL PERU,REGIDOR DISTRITAL,DARWIN CHRISTIAN,CARLOS,SALAZAR,M
091002,HUANUCO,LAURICOCHA,BAÑOS,UNION POR EL PERU,REGIDOR DISTRITAL,MIRLA ROSSELA,VICENTE,HERRADA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,CESAR HUMBERTO,ALVAREZ,LEANDRO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,FELICIANO,CRUZ,COTRINA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ANGEL AQUILES,GARCIA,COTRINA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,YENY,MEDRANO,MATOS,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,CONSTANTINO ZENON,SALDIVAR,TORRES,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ELIZABETH,MAMANI,RIVERA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,FRENTE AMPLIO REGIONAL,ALCALDE DISTRITAL,MANUEL JESUS,COTRINA,MACCHA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,CESAR TEOFILO,GARCIA,ZEVALLOS,M
091002,HUANUCO,LAURICOCHA,BAÑOS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,EDVIN WUILLIAM,RIOS,ORTEGA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,AUGURIO EULOGIO,VALENTIN,TOLEDO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,BETTY,AVILES,HILARIO,F
091002,HUANUCO,LAURICOCHA,BAÑOS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,METODIA,CARLOS,VELA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,TEODOMIRO AMADO,BUSTAMANTE,GARCIA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,GIDDEL VIRGILIO,VARGAS,CRESPO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,LAURA ESTRELLA,ESPINOZA,CALDERON,F
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,EDER,TACUCHE,VICTORIO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,LITARDO LELIS,MARENGO,DUEÑAS,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,BETTSY,SALINAS,CHUNGUE,M
091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,ALCALDE DISTRITAL,JORGE,PEÑA,CARDENAS,M
091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,REGIDOR DISTRITAL,MANUEL,VEGA,RONQUILLO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,REGIDOR DISTRITAL,ERNESTINA,MATOS,SALAZAR,F
091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,REGIDOR DISTRITAL,EDGAR,VICTORIO,DIAZ,M
091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,REGIDOR DISTRITAL,OSCAR,COTRINA,CHUQUIYAURI,M
091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,REGIDOR DISTRITAL,LUZ MARISELA CAJALEON VELEZ,DE,VILLA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,ALCALDE DISTRITAL,SOYER ALEJANDRO,COTRINA,PAREDES,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,CARLOS RUBEN,BUSTAMANTE,ZEVALLOS,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,DAVID,TACUCHE,RIVERA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,NORA ISABEL,TELLO,LUNA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,ORLANDO,MEJIA,RAMIREZ,M
091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,FLOR MERY,SALAZAR,ESPINOZA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ABEL DOMINGO,ALVARADO,BARBEITO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MIGUEL DANTE,VICENTE,ALVARADO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,YUDY MILAGROS,BUSTAMANTE,MATOS,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,EDWAR WALTER,CHUQUIYAURI,SALDIVAR,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,VICTORIANA,GARCIA,VARGAS,F
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,INDIRA ZECY,CAJALEON,VALENTIN,F
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO NACIONALISTA PERUANO,ALCALDE DISTRITAL,RAUL ARTURO,RIVERA,CUEVA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,ADLER ALEJANDRO,BERROSPI,ORTEGA,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,GLADYS,VARGAS,ANAYA,F
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,LEONCIO,AVILES,ROMERO,M
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,VILMA HERMELINDA,ALVARADO,HILARIO,F
091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,EPIFANIA,DUEÑAS,LAVADO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,ARANIBAR,SERAFICO,VALDIVIA,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,JUAN CANCION,URETA,ROQUE,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,ULISES,VARA,FABIAN,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,ANTERO,VALDIVIA,HUACHO,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,INA SELIA,FABIAN,BERNARDO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,OLINDA,BEJARANO,CRUZ,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,ALCALDE DISTRITAL,HOMER EMER,MAGARIÑO,CASTAÑEDA,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,ROGATO,GONZALES,VALDIVIA,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,EUGENIO MANUEL,HERMOSILLA,VALDIVIA,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,ELSA ELIZA,CHAVEZ,IRRIBARREN,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,BERNARDINA,BERNARDO,NEIRA,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,SOLEDAD PENINA,CRUZ,SANTOS,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FRENTE AMPLIO REGIONAL,ALCALDE DISTRITAL,HARRY,FALCON,MALLQUI,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,RAYNALDA NOEMI,URETA,BEJARANO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,TEODOCIO,CARDENAS,SANTIAGO,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,WILSON,CRUZ,APOLINARIO,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,BRISAIDA FLOR DE LIZ,HERMOSILLA,CRUZ,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,JUSTO,IRRIBARREN,FABIAN,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ABDIAS,VENTURO,CELIS,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NIVARDO PEDRO,AGUIRRE,SOTO,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ALCANTARO,CARDENAS,ERRIBARREN,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NILA CELINA,ALVARADO,CHAVEZ,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,TIOFILO CUBILLAS,NIETO,FALCON,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ZONIA MARIVEL,ALVAREZ,BEJARANO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,IMER EDGARDO,ALBORNOZ,CRUZ,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GENARO ELIAS,LEANDRO,FALCON,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,BERNARDINO,ERRIBARREN,SOTO,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,LUCIA ANGELICA,HERMOSILLA,IRRIBARREN,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MARIO ANTONIO,URETA,ALBORNOZ,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,VIQUI YANINA,ALVAREZ,BEJARANO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,ALCALDE DISTRITAL,TIBERIO ARQUIMIDES,MAGARIÑO,CHAVEZ,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,REGIDOR DISTRITAL,EDGAR ARON,ROBLES,CHAVEZ,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,REGIDOR DISTRITAL,DIANA RUTH BEJARANO,DEL,POZO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,REGIDOR DISTRITAL,CALIXTA,ALBORNOZ,SOTO,F
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,REGIDOR DISTRITAL,JULIO,BASILIO,CRUZ,M
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,REGIDOR DISTRITAL,MAGDALENA,TARAZONA,CHAVEZ,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CARLOS ENRIQUE,ZAMBRANO,SANTILLAN,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,OSCAR,GARCIA,ZAMBRANO,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,HELMER JAVIER,ROBLES,CAJALEON,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MAXIMO,HUAYNATTE,FLORES,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,DALILA SILVA AYALA,DE,ZAMBRANO,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ESMILA,SIMEON,FLORES,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,FRENTE AMPLIO REGIONAL,ALCALDE DISTRITAL,JUAN MANUEL,CHAVEZ,HUAMAN,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,ELOY AURELIO,SANTILLAN,ALIAGA,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,BELYTZA URSULA,BALDEON,SIMEON,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,CARMEN MARLENY,PALACIOS,FLORES,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,MAURO,HUAYNATE,FLORES,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,AUGUSTO MARCOS,PULIDO,VARGAS,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,HUGO BLANCO,ZAMBRANO,SANTILLAN,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,ALEJANDRO,AYALA,ZAMBRANO,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,ANTONIO NEMECIO,GARCIA,COTRINA,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,FORTUNATA,FLORES,NOLASCO,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,JEDEN,VARA,RAFAEL,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,REGIDOR DISTRITAL,VILA LUZ,TRINIDAD,GARCIA,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,AUGUSTO,HUAYNATTE,PALACIOS,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GRIMALDO,AYALA,GONZALES,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MAKDONITH,SILVA,CESPEDES,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,LIZ ERIKA,AYALA,FLORES,F
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,GERBER VIDAL,VALDIVIA,FLORES,M
091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MONICA PATRICIA,BALDEON,SANTILLAN,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,ALCALDE DISTRITAL,DANIEL MOISES,DAVILA,EUNOFRE,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,JAIME DIMAS,SALVADOR,LEON,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,DAVID,POLINO,CORDOVA,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,NORA NELVA,ESTRADA,SUAREZ,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,JUAN EUDES,RAMOS,ADVINCULA,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INDEPENDIENTE TRABAJEMOS JUNTOS POR HUANUCO,REGIDOR DISTRITAL,LIDIA,LEON,MALLQUI,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,FRENTE AMPLIO REGIONAL,ALCALDE DISTRITAL,ENDE PEDRO,TADEO,FALCON,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,HERMILIO,SALVADOR,LEON,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,DECEDERIO,DAVILA,SARMIENTO,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,MAGDONEL VELEZ DE,VILLA,GONZALES,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,YOSSY EPIFANIA,PUENTE,ALBORNOZ,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,FRENTE AMPLIO REGIONAL,REGIDOR DISTRITAL,CELESTINA,PUENTE,TACUCHI,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,FILOLO,BOZA,HUERTA,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MARIO,AMBROSIO,SERRANO,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ABUNDIO FLORENCIO,BALTAZAR,SANTOS,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,SANTA DIONICIA,CAMONES,MALPARTIDA,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,SAUL,CORNELIO,PULIDO,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MARIVEL,DOMINGUEZ,MATOS,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,UNION POR EL PERU,ALCALDE DISTRITAL,ABNER WILLMER,FALCON,DAVILA,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,UNION POR EL PERU,REGIDOR DISTRITAL,ELMER GAUDENCIO,MALLQUI,HUACACHINO,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,UNION POR EL PERU,REGIDOR DISTRITAL,YOEL,AMBROSIO,ESPINOZA,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,UNION POR EL PERU,REGIDOR DISTRITAL,FLORENCIO,SALVADOR,TACUCHI,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,UNION POR EL PERU,REGIDOR DISTRITAL,ESMILA IDENCIA,LEON,TACUCHI,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,UNION POR EL PERU,REGIDOR DISTRITAL,CLAVELINA,CORDOVA,PULIDO,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ODER ORLANDO,FALCON,ROJAS,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,ABUNDIO POMPEYO,HUERTA,ECHEVARRIA,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,RUBEN ORLANDO,VILLANUEVA,RAMOS,M
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MERCEDES,LEON,SANTOS,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,RUFINA MELO,DE,FALCON,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,FLORIANA,SIMON,REYES,F
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,ALCALDE DISTRITAL,MANUEL,PEREZ,FALCON,M
