ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
110503,JUNIN,TARMA,HUARICOLCA,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,CLOWALDO TELESFORO,QUISPE,OLLERO,M,267.0,1.0,QUECHUA,1
110503,JUNIN,TARMA,HUARICOLCA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,JOHN CHRISTIAN,LINO,SOLDEVILLA,M,155.0,5.0,CASTELLANO,0
110503,JUNIN,TARMA,HUARICOLCA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,PAUL ZACARIAS,LINO,TEJEDA,M,125.0,2.0,CASTELLANO,0
110503,JUNIN,TARMA,HUARICOLCA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,WELMER FAUSTINO,VILLAFRANCA,MORENO,M,103.0,6.0,CASTELLANO,0
110503,JUNIN,TARMA,HUARICOLCA,FUERZA 2011,ALCALDE DISTRITAL,PORFIRIO,PARIAN,LADERA,M,88.0,3.0,CASTELLANO,0
110503,JUNIN,TARMA,HUARICOLCA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,VICTOR GILMER,LOPEZ,CORDOVA,M,63.0,7.0,CASTELLANO,0
110503,JUNIN,TARMA,HUARICOLCA,PERU POSIBLE,ALCALDE DISTRITAL,PAULINA,PALOMARES,GRADOS,F,50.0,8.0,CASTELLANO,0
110503,JUNIN,TARMA,HUARICOLCA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,EDGARDO EFRAIN,PALOMINO,HUATA,M,13.0,4.0,QUECHUA,0
110504,JUNIN,TARMA,HUASAHUASI,FUERZA 2011,ALCALDE DISTRITAL,CARLOS ARTURO,LLANOS,CURLETTI,M,1824.0,3.0,AYMARA,1
110504,JUNIN,TARMA,HUASAHUASI,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,CARLOS ALBERTO,LEONARDO,TORRES,M,1615.0,1.0,CASTELLANO,0
110504,JUNIN,TARMA,HUASAHUASI,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,MARCIAL,OROSCO,MELLADO,M,652.0,2.0,CASTELLANO,0
110504,JUNIN,TARMA,HUASAHUASI,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,FREDY GERMAN,CAPCHA,ROJAS,M,418.0,5.0,CASTELLANO,0
110504,JUNIN,TARMA,HUASAHUASI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,ALONSO,VENTO,CHUQUIN,M,90.0,6.0,CASTELLANO,0
110504,JUNIN,TARMA,HUASAHUASI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,SILVIO DAVID,BRUNO,GUADALUPE,M,83.0,4.0,CASTELLANO,0
110504,JUNIN,TARMA,HUASAHUASI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,LUIS JABIER,NAJERA,ESPINOZA,M,74.0,7.0,CASTELLANO,0
110504,JUNIN,TARMA,HUASAHUASI,PERU POSIBLE,ALCALDE DISTRITAL,VICTORIA JUSTINA,PARCO,ESPINOZA,F,51.0,8.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,FUERZA 2011,ALCALDE DISTRITAL,ROLANDO ESTEBAN,RUPAY,PORRAS,M,442.0,4.0,CASTELLANO,1
110505,JUNIN,TARMA,LA UNION,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,GILBERTO JUAN,PAREDES,MENIZ,M,437.0,7.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,HILARIO ARCENIO,CRUZ,LEYVA,M,208.0,3.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,FLAVIO LUCIO,MOSQUERA,CAÑARI,M,135.0,6.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,PERU POSIBLE,ALCALDE DISTRITAL,ROY ROLANDO,PAREDES,RUNACHAGUA,M,84.0,9.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MOISES EDILBERTO,SORIA,CAPARACHIN,M,77.0,8.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,MAMERTO MAXIMO,PAREDES,AGUIRRE,M,63.0,2.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,DAVID ALEJO,CAPARACHIN,RUNACHAGUA,M,55.0,1.0,CASTELLANO,0
110505,JUNIN,TARMA,LA UNION,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,PAULINO PORFIRIO,ROSALES,MEJIA,M,37.0,5.0,CASTELLANO,0
110506,JUNIN,TARMA,PALCA,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,LEON DIONISIO,HUAYNATES,TORRES,M,961.0,1.0,CASTELLANO,1
110506,JUNIN,TARMA,PALCA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,OSWALDO,HUAROC,PACHECO,M,655.0,2.0,CASTELLANO,0
110506,JUNIN,TARMA,PALCA,FUERZA 2011,ALCALDE DISTRITAL,SABINA,CHIPANA,DE PAREDES,F,217.0,3.0,AYMARA,0
110506,JUNIN,TARMA,PALCA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,CARMEN DORA,PAREDES,DE SIERRA,F,212.0,4.0,CASTELLANO,0
110506,JUNIN,TARMA,PALCA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,NOE JUAN,HUAMAN,CORONEL,F,162.0,6.0,QUECHUA,0
110506,JUNIN,TARMA,PALCA,UNION POR EL PERU,ALCALDE DISTRITAL,JHONNY PRIMITIVO,GAMARRA,PUENTE,M,115.0,8.0,CASTELLANO,0
110506,JUNIN,TARMA,PALCA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,MARIO ALBERTO,MANRIQUE,PEREZ,M,48.0,5.0,CASTELLANO,0
110506,JUNIN,TARMA,PALCA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,FLORA EMILIA,COCA,CAJACURI,F,48.0,7.0,CASTELLANO,0
110507,JUNIN,TARMA,PALCAMAYO,FUERZA 2011,ALCALDE DISTRITAL,GUILLERMO,BARJAS,VASQUEZ,M,723.0,3.0,CASTELLANO,1
110507,JUNIN,TARMA,PALCAMAYO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,YMMER,CASTRO,HUAMAN,M,614.0,5.0,CASTELLANO,0
110507,JUNIN,TARMA,PALCAMAYO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,LEONCIO JESUS,NAVARRO,PORRAS,M,445.0,6.0,CASTELLANO,0
110507,JUNIN,TARMA,PALCAMAYO,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,JORGE,DIAZ,ECHEVARRIA,M,271.0,2.0,CASTELLANO,0
110507,JUNIN,TARMA,PALCAMAYO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,SAMUEL,LUNA,ROJAS,M,151.0,4.0,CASTELLANO,0
110507,JUNIN,TARMA,PALCAMAYO,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,WALTER JOSE,JURADO,RUIZ,M,79.0,1.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,FUERZA 2011,ALCALDE DISTRITAL,LUIS ALBERTO,VILCHEZ,HUAYNATE,M,498.0,4.0,CASTELLANO,1
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,CESAR AUGUSTO,LEON,VERASTEGUI,M,281.0,7.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,JUAN DE DIOS,OSCANOA,SILVA,M,263.0,2.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,TITO REMIGIO,VILCHEZ,SILVA,M,261.0,1.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,ROBERT MIGUEL,LEON,PAUCAR,M,246.0,3.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,ELMER,HUAYNATE,PAUCAR,M,235.0,6.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,FREDDY RUBEN,CARDENAS,CARHUAZ,M,231.0,5.0,CASTELLANO,0
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,PEDRO,ROJAS,BARRETO,M,61.0,8.0,CASTELLANO,0
110509,JUNIN,TARMA,TAPO,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,IRENIO REYDO,CORTEZ,FLORES,M,376.0,1.0,CASTELLANO,1
110509,JUNIN,TARMA,TAPO,FUERZA 2011,ALCALDE DISTRITAL,TEODORO FELIPE,SEDANO,CALDERON,M,308.0,3.0,CASTELLANO,0
110509,JUNIN,TARMA,TAPO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,MOISES CARLOS,TORRES,SALINAS,M,253.0,6.0,CASTELLANO,0
110509,JUNIN,TARMA,TAPO,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,ELVER TITO,PAREDES,TAYPE,M,125.0,2.0,CASTELLANO,0
110509,JUNIN,TARMA,TAPO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,MARCELINO,GUERRERO,LEONARDO,M,109.0,5.0,CASTELLANO,0
110509,JUNIN,TARMA,TAPO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JORGE AURELIO,BALDOCEDA,BUSTAMANTE,M,97.0,7.0,CASTELLANO,0
110509,JUNIN,TARMA,TAPO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,ELCIDA MENCIA,AMERI,COSAR,F,1.0,4.0,CASTELLANO,0
110602,JUNIN,YAULI,CHACAPALPA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,OLIMPIO MARIO,HINOSTROZA,MARAVI,M,192.0,5.0,CASTELLANO,1
110602,JUNIN,YAULI,CHACAPALPA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,EMITERIO CELEDONIO,GUERRA,CASAS,M,163.0,3.0,CASTELLANO,0
110602,JUNIN,YAULI,CHACAPALPA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,PETER ZENON,FLORES,FIERRO,M,116.0,6.0,CASTELLANO,0
110602,JUNIN,YAULI,CHACAPALPA,ACCION POPULAR,ALCALDE DISTRITAL,CIRO BENITO,FLORES,CUYUBAMBA,M,90.0,1.0,CASTELLANO,0
110602,JUNIN,YAULI,CHACAPALPA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,TORIBIO TEOFILO,VALVERDE,MARCOS,M,31.0,7.0,CASTELLANO,0
110602,JUNIN,YAULI,CHACAPALPA,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,HUMBERTA,GALARZA,ATANACIO,F,14.0,2.0,CASTELLANO,0
110602,JUNIN,YAULI,CHACAPALPA,FUERZA 2011,ALCALDE DISTRITAL,NERY MARCELINA,PAUCARCAJA,PEREZ,F,6.0,4.0,CASTELLANO,0
110604,JUNIN,YAULI,MARCAPOMACOCHA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,JOSE LUIS,RONDON,MATEO,M,420.0,4.0,CASTELLANO,1
110604,JUNIN,YAULI,MARCAPOMACOCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,HARRY HELBERT,MOYA,ASTUDILLO,M,163.0,6.0,CASTELLANO,0
110604,JUNIN,YAULI,MARCAPOMACOCHA,FUERZA 2011,ALCALDE DISTRITAL,MARCO ANTONIO,GARAY,MEZA,M,113.0,3.0,CASTELLANO,0
110604,JUNIN,YAULI,MARCAPOMACOCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,OVER YONE,MARTINEZ,MEZA,M,44.0,5.0,CASTELLANO,0
110604,JUNIN,YAULI,MARCAPOMACOCHA,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,JHON RICHARD,GORDILLO,MEZA,M,18.0,1.0,CASTELLANO,0
110604,JUNIN,YAULI,MARCAPOMACOCHA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MIRIAN MARILU,ALIAGA,CAPCHA,F,14.0,7.0,CASTELLANO,0
110604,JUNIN,YAULI,MARCAPOMACOCHA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,HUGO FLAVIO,ASTUDILLO,CAPCHA,M,5.0,2.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,MARCIAL TOLENTINO,SALOME,PONCE,M,689.0,8.0,CASTELLANO,1
110605,JUNIN,YAULI,MOROCOCHA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,MAXIMO MARCELINO,CAMARENA,TICSE,M,236.0,4.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,FERNANDO,SOLORZANO,RIVERA,M,210.0,7.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,FUERZA 2011,ALCALDE DISTRITAL,ULISES JOSE,RIQUEZ,RIVERA,M,191.0,6.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,FERNANDO GILMER,LAVADO,MAYTA,M,189.0,9.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,FELIPE ISAAC,CHAMBI,MAMANI,M,113.0,3.0,AYMARA,0
110605,JUNIN,YAULI,MOROCOCHA,UNION POR EL PERU,ALCALDE DISTRITAL,VICTOR,HUAMAN,CAPCHA,M,107.0,11.0,QUECHUA,0
110605,JUNIN,YAULI,MOROCOCHA,FRENTE PATRIOTA PERUANO,ALCALDE DISTRITAL,FRANCISCO MIGUEL,ORE,TANTAVILCA,M,81.0,5.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,ACCION POPULAR,ALCALDE DISTRITAL,MAGNO ANIBAL,ESPINOZA,FABIAN,M,77.0,1.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,PERCY ANDERSON,ROSALES,BARZOLA,M,60.0,10.0,CASTELLANO,0
110605,JUNIN,YAULI,MOROCOCHA,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,MOISES ROSENDO,CAJAHUANCA,QUISPE,M,40.0,2.0,QUECHUA,0
110606,JUNIN,YAULI,PACCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,ORLANDO WALTER,MATEO,SABROSO,M,404.0,2.0,CASTELLANO,1
110606,JUNIN,YAULI,PACCHA,FUERZA 2011,ALCALDE DISTRITAL,VICENTE,BURGOS,ACOSTA,M,107.0,1.0,CASTELLANO,0
110606,JUNIN,YAULI,PACCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,LUIS JORGE,GUERRA,INGA,M,80.0,3.0,CASTELLANO,0
110606,JUNIN,YAULI,PACCHA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,NOEMI NATALIA,MARTINEZ,DIAZ,F,51.0,4.0,CASTELLANO,0
110606,JUNIN,YAULI,PACCHA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,JOSE LUIS,HUAMAN,ESPINOZA,M,36.0,5.0,QUECHUA,0
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,ACCION POPULAR,ALCALDE DISTRITAL,ROQUE ALEJANDRO,CONTRERAS,FRAGA,M,157.0,1.0,CASTELLANO,1
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ALEJANDRO JOVINO,CHAMBI,FRAGA,M,104.0,5.0,AYMARA,0
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,SORAIDA LUZMILA,ZEVALLOS,HINOSTROZA,F,93.0,3.0,CASTELLANO,0
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,FUERZA 2011,ALCALDE DISTRITAL,JAVIER WILDER,OSORIO,GERONIMO,M,21.0,2.0,CASTELLANO,0
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,WILLIAM ANGEL,CAPARACHIN,GUERREROS,M,7.0,4.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,EDSON GILMER,RAMOS,GALLARDO,M,85.0,5.0,QUECHUA,1
110608,JUNIN,YAULI,SUITUCANCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,EMILIO VENUSTO,HURTADO,LEON,M,83.0,10.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,FRENTE PATRIOTA PERUANO,ALCALDE DISTRITAL,ELISEO ALVINO,FLORES,RAMOS,M,77.0,6.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,CESAR GERARDO,SALVADOR,MARTINEZ,M,51.0,8.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,FABIAN BONIFACIO,ZACARIAS,PIZARRO,M,33.0,4.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,RAUL EPIFANIO,HURTADO,VENTURA,M,33.0,11.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,YUDY YOLANDA,PIZARRO,ROJAS,M,32.0,3.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,ACCION POPULAR,ALCALDE DISTRITAL,RONALD TONNY,VICENTE,VENTURA,M,25.0,1.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,CAYETANO,HURTADO,SALVADOR,M,22.0,9.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,RAUL FIDEL,MARTINEZ,VENTURA,M,15.0,2.0,CASTELLANO,0
110608,JUNIN,YAULI,SUITUCANCHA,FUERZA 2011,ALCALDE DISTRITAL,DAVID LEONARDO,HUANCAYA,SOTO,M,8.0,7.0,QUECHUA,0
110609,JUNIN,YAULI,YAULI,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,ESTHER BEATRIZ,CASTRO,TINOCO,F,361.0,8.0,CASTELLANO,1
110609,JUNIN,YAULI,YAULI,FUERZA 2011,ALCALDE DISTRITAL,VICENTE ZENON,HIDALGO,HIDALGO,M,321.0,6.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,LUIS HUMBERTO,ALIAGA,CORONEL,M,320.0,7.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,ELMER LUIS,LOPEZ,SOBRADO,M,212.0,3.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,EDGAR CESARIO,GONZALES,CHIRINOS,M,109.0,4.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,SANTOS TEODORO,ARMAS,PERALES,M,74.0,9.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,YULINO PEDRO,MONTAÑEZ,HUANCAYA,M,61.0,10.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,FRENTE PATRIOTA PERUANO,ALCALDE DISTRITAL,TOMAS AMARILDO,ALMIDON,RAMON,M,58.0,5.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,ENRIQUE JOSE,SABUCO,MARTINEZ,M,54.0,2.0,CASTELLANO,0
110609,JUNIN,YAULI,YAULI,ACCION POPULAR,ALCALDE DISTRITAL,HUGO,ROBLES,VENTURA,M,12.0,1.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,JUAN CARLOS,ARREDONDO,MAYTA,M,1061.0,7.0,CASTELLANO,1
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,VICTORIA LUZMILA,HUARANGA,ESTRELLA,F,1012.0,4.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,ACCION POPULAR,ALCALDE DISTRITAL,DAMIAN ZACARIAS,RODRIGUEZ,REYES,M,840.0,1.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,OVIDIO ERMES,RODRIGUEZ,YURIVILCA,M,528.0,9.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,JUANA ROSA GUERRERO,GILBERTTI,DE AGUILAR,F,416.0,8.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALCALDE DISTRITAL,CLAVER JACINTO,VILCHEZ,QUINTO,M,282.0,2.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,JOSE LEONCIO,DIAZ,LEON,M,251.0,3.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,FUERZA 2011,ALCALDE DISTRITAL,MIKAELA FELICIA,AGUILAR,YANTAS,F,172.0,5.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,JULIO CESAR,CHACCHA,QUIQUIA,M,168.0,6.0,CASTELLANO,0
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,GEORGINA MARGOT,PUENTE,QUISPE,F,97.0,10.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,FUERZA 2011,ALCALDE DISTRITAL,MARCOS FORTUNATO,QUIÑONES,MEZA,M,553.0,4.0,CASTELLANO,1
110702,JUNIN,SATIPO,COVIRIALI,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,CESAR JESUS,GALLARDO,ALVAREZ,M,377.0,3.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MITCHEL ALEX,PAYANO,AGUIRRE,M,157.0,1.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,FELICIA TEODORA ALIAGA,SARAPURA,DE GASPAR,F,124.0,6.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,JESUS IRENEO,SAPAICO,PORRAS,M,119.0,5.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JOSE LUIS,MORALES,CHAMORRO,M,109.0,7.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,RESTAURACION NACIONAL,ALCALDE DISTRITAL,HONORATO,LEON,GUTIERREZ,M,84.0,8.0,CASTELLANO,0
110702,JUNIN,SATIPO,COVIRIALI,BLOQUE POPULAR JUNIN,ALCALDE DISTRITAL,ROLANDO ARTURO,FUERO,HUAMAN,M,24.0,2.0,CASTELLANO,0
110703,JUNIN,SATIPO,LLAYLLA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,ALCALDE DISTRITAL,SIMEON,HURTADO,PALOMINO,M,518.0,7.0,CASTELLANO,1
110703,JUNIN,SATIPO,LLAYLLA,CONVERGENCIA REGIONAL DESCENTRALISTA,ALCALDE DISTRITAL,ISAAC FAUSTINO,MARTINEZ,HUARI,M,394.0,3.0,CASTELLANO,0
110703,JUNIN,SATIPO,LLAYLLA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,SAUL,ROJAS,MALPARTIDA,M,306.0,1.0,CASTELLANO,0
110703,JUNIN,SATIPO,LLAYLLA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,ALCALDE DISTRITAL,LUIS AUGUSTO,DURAND,PANEZ,M,162.0,6.0,EXTRANJERO,0
110703,JUNIN,SATIPO,LLAYLLA,FUERZA 2011,ALCALDE DISTRITAL,CLEVER,TORRES,ORTIZ,M,161.0,4.0,CASTELLANO,0
110703,JUNIN,SATIPO,LLAYLLA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,ALCALDE DISTRITAL,ELMER GALINDO,GOMEZ,HINOSTROZA,M,58.0,5.0,CASTELLANO,0
